timestamp,temperature,humidity,water_level,N,P,K,Fan_actuator_OFF,Fan_actuator_ON,Watering_plant_pump_OFF,Watering_plant_pump_ON,Water_pump_actuator_OFF,Water_pump_actuator_ON
2024-01-15 05:13:00,31,55,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:13:00,31,54,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:13:00,31,57,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:14:00,31,56,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:15:00,31,57,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:15:00,31,55,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:15:00,31,56,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:15:00,31,54,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:16:00,31,54,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:16:00,31,56,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:16:00,31,57,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:16:00,31,55,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:17:00,31,55,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:17:00,31,56,52,255,255,255,0,1,1,0,0,1
2024-01-15 05:17:00,31,54,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:17:00,31,57,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:18:00,31,53,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:18:00,31,57,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:18:00,31,54,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:19:00,31,56,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:19:00,31,54,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:19:00,31,55,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:20:00,31,56,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:20:00,31,55,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:20:00,31,55,1,255,255,255,0,1,1,0,0,1
2024-01-15 05:21:00,31,53,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:21:00,31,52,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:21:00,31,55,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:22:00,31,52,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:22:00,31,55,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:22:00,31,53,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:22:00,31,54,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:23:00,31,54,9,255,255,255,0,1,1,0,0,1
2024-01-15 05:23:00,31,53,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:23:00,31,56,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:23:00,31,53,6,255,255,255,0,1,1,0,0,1
2024-01-15 05:23:00,31,55,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:23:00,31,52,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:24:00,31,55,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:24:00,31,53,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:25:00,31,55,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:25:00,31,54,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:25:00,31,53,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:26:00,31,52,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:26:00,31,53,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:27:00,31,55,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:27:00,31,52,37,255,255,255,0,1,1,0,0,1
2024-01-15 05:27:00,31,52,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:28:00,31,52,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:28:00,31,54,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:29:00,31,53,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:30:00,31,52,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:30:00,31,55,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:30:00,31,51,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:31:00,31,53,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:32:00,31,54,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:32:00,31,53,59,255,255,255,0,1,1,0,0,1
2024-01-15 05:32:00,31,52,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:33:00,31,51,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:33:00,31,54,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:34:00,31,54,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:34:00,31,52,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:34:00,31,56,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:35:00,31,54,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:36:00,31,55,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:36:00,31,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:36:00,31,52,8,255,255,255,0,1,1,0,0,1
2024-01-15 05:37:00,31,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:37:00,31,52,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:38:00,31,52,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:39:00,31,51,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:39:00,31,53,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:40:00,31,51,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:40:00,31,53,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:41:00,31,54,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:41:00,31,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:41:00,31,52,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:42:00,31,51,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:42:00,31,53,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:42:00,31,53,70,255,255,255,0,1,1,0,1,0
2024-01-15 05:42:00,31,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:43:00,31,53,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:43:00,31,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:44:00,31,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:44:00,31,54,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:44:00,31,52,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:44:00,31,53,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:45:00,31,53,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:46:00,31,51,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:46:00,31,52,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:46:00,31,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:47:00,31,51,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:47:00,31,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:47:00,31,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:47:00,31,51,73,255,255,255,0,1,1,0,1,0
2024-01-15 05:48:00,31,53,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:48:00,31,53,7,255,255,255,0,1,1,0,0,1
2024-01-15 05:48:00,31,51,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:49:00,31,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:49:00,31,53,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:50:00,31,53,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:50:00,31,52,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:50:00,31,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:50:00,31,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:50:00,31,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:51:00,31,52,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:51:00,31,51,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:52:00,31,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:52:00,31,51,12,255,255,255,0,1,1,0,0,1
2024-01-15 05:52:00,31,52,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:53:00,31,52,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:53:00,31,51,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:53:00,31,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:54:00,31,49,2,255,255,255,0,1,1,0,0,1
2024-01-15 05:54:00,31,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:54:00,31,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:55:00,31,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:55:00,31,52,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:55:00,31,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:55:00,31,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:55:00,31,51,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:56:00,31,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:56:00,31,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:57:00,31,51,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:57:00,30,51,59,255,255,255,0,1,1,0,0,1
2024-01-15 05:57:00,31,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:57:00,30,51,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:57:00,31,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:58:00,30,51,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:58:00,31,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:58:00,30,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:58:00,31,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:59:00,31,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:59:00,31,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 05:59:00,31,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:00:00,31,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:00:00,31,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:01:00,31,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:01:00,31,49,4,255,255,255,0,1,1,0,0,1
2024-01-15 06:01:00,31,51,1,255,255,255,0,1,1,0,0,1
2024-01-15 06:01:00,31,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:01:00,31,51,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:02:00,31,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:02:00,31,52,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:03:00,31,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:03:00,31,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:03:00,31,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:03:00,31,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:04:00,31,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:04:00,31,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:04:00,31,51,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:04:00,31,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:05:00,30,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:05:00,30,51,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:05:00,30,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:05:00,30,49,2,255,255,255,0,1,1,0,0,1
2024-01-15 06:05:00,30,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:05:00,30,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:05:00,30,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:06:00,30,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:06:00,30,50,1,255,255,255,0,1,1,0,0,1
2024-01-15 06:07:00,30,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:07:00,30,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:07:00,30,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:07:00,30,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:08:00,30,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:08:00,30,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:08:00,30,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:08:00,30,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:08:00,30,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:09:00,30,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:09:00,30,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:09:00,30,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:09:00,30,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:10:00,30,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:10:00,30,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:11:00,30,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:11:00,30,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:11:00,30,51,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:11:00,30,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:12:00,30,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:12:00,30,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:12:00,30,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:12:00,30,46,83,255,255,255,0,1,1,0,1,0
2024-01-15 06:12:00,30,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:13:00,30,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:13:00,30,50,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:13:00,30,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:13:00,30,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:14:00,30,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:14:00,30,45,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:14:00,30,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:15:00,30,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:15:00,30,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:15:00,30,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:16:00,30,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:16:00,30,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:16:00,30,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:16:00,30,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:17:00,30,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:17:00,30,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:17:00,30,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:18:00,30,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:18:00,30,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:18:00,30,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:19:00,30,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:19:00,30,45,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:19:00,30,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:20:00,30,45,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:20:00,30,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:20:00,30,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:20:00,30,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:20:00,30,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:21:00,30,48,9,255,255,255,0,1,1,0,0,1
2024-01-15 06:21:00,30,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:21:00,30,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:21:00,30,49,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:21:00,30,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:21:00,30,45,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:22:00,30,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:22:00,30,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:22:00,30,45,77,255,255,255,0,1,0,1,1,0
2024-01-15 06:22:00,30,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:22:00,30,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:23:00,30,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:23:00,30,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:23:00,30,45,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:23:00,30,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:24:00,29,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:24:00,29,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:24:00,29,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:24:00,29,45,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:25:00,29,45,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:25:00,29,43,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:25:00,29,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:25:00,29,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:26:00,29,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:26:00,29,45,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:26:00,29,45,6,255,255,255,0,1,0,1,0,1
2024-01-15 06:26:00,29,44,5,255,255,255,0,1,0,1,0,1
2024-01-15 06:26:00,29,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:26:00,29,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:26:00,29,44,6,255,255,255,0,1,0,1,0,1
2024-01-15 06:27:00,29,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:27:00,29,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:27:00,29,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:28:00,29,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:28:00,29,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:28:00,29,43,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:28:00,29,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:29:00,29,45,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:29:00,29,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:29:00,29,43,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:29:00,29,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:29:00,29,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:29:00,29,48,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:30:00,29,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:30:00,29,45,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:30:00,28,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:30:00,28,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:30:00,29,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:30:00,29,47,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:31:00,28,47,3,255,255,255,0,1,1,0,0,1
2024-01-15 06:31:00,28,43,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:31:00,28,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:31:00,28,45,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:31:00,28,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:32:00,28,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:32:00,28,43,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:32:00,28,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:32:00,28,45,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:33:00,28,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:33:00,28,43,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:33:00,28,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:33:00,28,45,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:34:00,28,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:34:00,28,45,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:34:00,28,43,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:34:00,28,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:35:00,28,45,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:35:00,28,43,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:35:00,28,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:35:00,28,41,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:35:00,28,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:36:00,28,43,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:36:00,28,45,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:36:00,28,46,0,255,255,255,0,1,1,0,0,1
2024-01-15 06:36:00,28,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:37:00,28,43,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:37:00,28,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:37:00,28,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:37:00,28,40,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:37:00,28,45,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:37:00,28,41,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:38:00,28,45,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:38:00,28,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:38:00,28,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:38:00,28,43,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:38:00,28,43,6,255,255,255,0,1,0,1,0,1
2024-01-15 06:39:00,28,45,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:39:00,28,43,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:39:00,28,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:39:00,28,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:39:00,28,41,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:40:00,28,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:40:00,28,41,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:40:00,28,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:40:00,28,43,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:41:00,28,41,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:41:00,28,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:41:00,28,43,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:42:00,28,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:42:00,28,39,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:42:00,28,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:42:00,28,41,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:42:00,28,40,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:43:00,28,41,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:43:00,28,43,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:43:00,28,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:44:00,28,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:44:00,28,41,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:44:00,28,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:45:00,28,43,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:45:00,28,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:45:00,28,41,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:45:00,28,40,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:45:00,28,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:46:00,28,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:46:00,28,41,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:46:00,28,44,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:46:00,28,40,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:47:00,28,39,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:47:00,28,43,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:47:00,28,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:47:00,28,40,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:47:00,28,41,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:48:00,28,43,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:48:00,28,41,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:48:00,28,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:48:00,29,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:48:00,28,40,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:49:00,29,41,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:49:00,29,40,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:49:00,29,39,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:49:00,29,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:50:00,29,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:50:00,29,39,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:50:00,29,40,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:50:00,29,43,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:50:00,29,41,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:51:00,29,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:51:00,29,39,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:51:00,29,40,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:51:00,29,38,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:51:00,29,41,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:52:00,29,41,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:52:00,29,38,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:52:00,29,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:53:00,29,41,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:53:00,29,40,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:53:00,29,43,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:53:00,29,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:53:00,29,39,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:54:00,29,41,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:54:00,29,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:54:00,29,39,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:55:00,29,41,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:55:00,29,40,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:55:00,29,39,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:55:00,29,38,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:56:00,29,41,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:56:00,29,39,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:56:00,29,42,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:56:00,29,38,0,255,255,255,0,1,0,1,0,1
2024-01-15 06:56:00,29,40,0,255,255,255,0,1,0,1,0,1
